Time;Heigth lance;Rate O2;H2;O2;CO;CO2;N2;Ar;V gas;T gas;C calculated;C sublance;Ignition;DecompressionOffGasEvent;QOxygen;POxygen;TOxygen;DeltaPOxygen;QNitrogenLanceWindow;QNitrogenBoiler;RB5;RB6;RB7;RB8;RB9;RB10;RB11;RB12;NeuralC
19.10.2012 15:18:09;240;1197,28344726563;0,76;0,11;57,74;19,59;21,43;0,36;368770,4375;65;1,82475995374855;0;0;-1593;1197,79858398438;18,5874576568604;15,7389602661133;673,592803955078;3182;6165;0;100;311;10023;7970;3967;1504;0;0,110365713290905
19.10.2012 15:18:10;240;1202,42071533203;0,77;0,12;57,64;19,5;21,62;0,35;367129,46875;65;1,81977229383845;0;0;-1594;1202,42071533203;18,5874576568604;15,7389602661133;678,800994873047;3242;6224;0;100;311;10023;7970;3967;1504;0;0,110755021434183
19.10.2012 15:18:11;240;1205,62689208984;0,78;0,13;57,54;19,44;21,76;0,35;369254,015625;65;1,81452391285376;0;0;-1593;1205,62689208984;18,5874576568604;15,767894744873;681,405090332031;3287;6269;0;100;311;10023;7970;3967;1504;0;0,111081088976131
19.10.2012 15:18:12;240;1201,07824707031;0,8;0,14;57,49;19,28;21,94;0,35;368178,4375;65;1,80956171685172;0;0;-1599;1201,01818847656;18,5874576568604;15,7968292236328;677,643615722656;3208;6190;0;100;311;10023;7970;3967;1504;0;0,111324174391128
19.10.2012 15:18:13;240;1204,34759521484;0,77;0,12;57,94;19,19;21,64;0,35;368763,5625;65;1,80552162722494;0;0;-1599;1204,85833740234;18,5874576568604;15,7968292236328;681,983764648438;3264;6245;0;100;311;10023;7970;3967;1504;0;0,11143908945777
19.10.2012 15:18:14;240;1209,96154785156;0,74;0,12;58,04;19,45;21,3;0,35;367589,15625;65;1,80063123225371;0;0;-1593;1209,19592285156;18,5874576568604;15,7968292236328;686,61328125;3351;6333;0;100;311;10023;7970;3967;1504;0;0,111699085686699
19.10.2012 15:18:15;240;1204,34814453125;0,69;0,12;58,12;19,59;21,15;0,34;367827,46875;65;1,7955223563335;0;0;-2147483648;1203,58087158203;18,5874576568604;15,7968292236328;680,247711181641;3308;6289;0;100;311;10023;7970;3967;1504;0;0,111998335229036
19.10.2012 15:18:16;240;1200,50531005859;0,65;0,12;58,21;19,7;20,97;0,34;369815,78125;65;1,79028256831468;0;0;-1598;1200,76013183594;18,5874576568604;15,7968292236328;677,06494140625;3288;6269;0;100;311;10023;7970;3967;1504;0;0,112157947375333
19.10.2012 15:18:17;240;1199,22143554688;0,64;0,13;58,52;19,76;20,62;0,33;369348,4375;65;1,78546146179932;0;0;-1597;1193,03082275391;18,5874576568604;15,7968292236328;668,384582519531;3289;6271;0;100;311;10023;7970;3967;1504;0;0,112290037627773
19.10.2012 15:18:18;240;1196,98299153646;0,63;0,17;58,54;19,85;20,49;0,34;370167,453125;65;1,78136005569009;0;0;-1596;1202,80572509766;18,5874576568604;15,7968292236328;679,379669189453;3262;6244;0;100;311;10023;7970;3967;1504;0;0,112332919182877
19.10.2012 15:18:19;240;1207,92456054688;0,62;0,24;58,36;19,74;20,7;0,34;368625,28125;65;1,77614914344699;0;0;-2147483648;1203,06665039063;18,5874576568604;15,7968292236328;679,669036865234;3214;6196;0;100;311;10023;7970;3967;1504;0;0,112384352250867
19.10.2012 15:18:20;240;1196,98864746094;0,66;0,24;57,62;19,7;21,43;0,35;368863,0625;65;1,77078551291282;0;0;-2147483648;1194,84552001953;18,5874576568604;15,7968292236328;670,410034179688;3201;6183;0;100;311;10023;7970;3967;1504;0;0,112316637339587
19.10.2012 15:18:21;240;1200,40747070313;0,67;0,22;57,33;19,48;21,95;0,35;368625,28125;65;1,76574273799297;0;0;-2147483648;1200,76196289063;18,5874576568604;15,7968292236328;677,06494140625;3257;6236;0;100;311;10023;7970;3967;1504;0;0,112222093855518
19.10.2012 15:18:22;240;1209,52166748047;0,64;0,21;57,53;19,32;21,95;0,35;369573,453125;65;1,76023571867927;0;0;-2147483648;1209,52166748047;18,5874576568604;15,7968292236328;688,638671875;3263;6240;0;100;311;10023;7970;3967;1504;0;0,112123415239944
19.10.2012 15:18:23;240;1206,13464355469;0,65;0,22;57,67;19,3;21,81;0,35;368455,166666667;65;1,75520211914984;0;0;-2147483648;1205,95703125;18,5816707611084;15,7968292236328;680,247711181641;3277;6262;0;100;311;10023;7970;3967;1504;0;0,112023683477381
19.10.2012 15:18:24;240;1196,72875976563;0,64;0,24;57,47;19,41;21,88;0,35;369912,640625;65;1,75017449796073;0;0;-1595;1196,13061523438;18,5874576568604;15,7968292236328;671,856719970703;3291;6294;0;100;311;10023;7970;3967;1504;0;0,11196796417449
19.10.2012 15:18:25;240;1197,40447998047;0,68;0,26;57,3;19,47;21,94;0,36;368978,40625;65;1,74498621369252;0;0;-1591;1199,21051025391;18,5874576568604;15,7968292236328;675,328857421875;3304;6316;0;100;311;10023;7970;3967;1504;0;0,111944373578026
19.10.2012 15:18:26;240;1201,86584472656;0,69;0,25;57,04;19,25;22,41;0,36;370281,09375;65;1,739641690959;0;0;-1590;1201,35400390625;18,5816707611084;15,7968292236328;677,932952880859;3312;6327;0;100;311;10023;7970;3967;1504;0;0,11190815553035
19.10.2012 15:18:27;240;1199,73474121094;0,69;0,24;56,29;19,34;23,09;0,36;368995,890625;65;1,73477460063835;0;0;-1591;1200,24761962891;18,5816707611084;15,7968292236328;676,486236572266;3257;6272;0;100;311;10023;7970;3967;1504;0;0,111833695365548
19.10.2012 15:18:28;240;1202,04345703125;0,67;0,26;55,43;19,66;23,61;0,37;368273,296875;65;1,72944287960886;0;0;-1589;1201,353515625;18,5816707611084;15,7968292236328;677,932952880859;3221;6238;0;100;311;10023;7970;3967;1504;0;0,111681446308274
19.10.2012 15:18:29;240;1198,70581054688;0,7;0,27;54,79;19,73;24,12;0,38;368392,203125;65;1,72412789491022;0;0;-2147483648;1198,18939208984;18,5874576568604;15,7968292236328;674,171478271484;3244;6265;0;100;311;10023;7970;3967;1504;0;0,111454582265201
19.10.2012 15:18:30;240;1195,9580078125;0,74;0,25;55,01;19,46;24,17;0,38;367914,96875;65;1,71914207217692;0;0;-1588;1196,13452148438;18,5874576568604;15,7968292236328;671,856719970703;3284;6305;0;100;311;10023;7970;3967;1504;0;0,111194665054569
19.10.2012 15:18:31;240;1203,39599609375;0,68;0,25;55,33;19,54;23,83;0,37;367940,59375;65;1,71418187104319;0;0;-2147483648;1203,39599609375;18,5874576568604;15,7968292236328;680,537048339844;3318;6337;0;100;311;10023;7970;3967;1504;0;0,110925063641477
19.10.2012 15:18:32;240;1200,40344238281;0,71;0,23;55,9;19,48;23,32;0,37;368791,59375;65;1,70892852177638;0;0;-1591;1200,58026123047;18,5816707611084;15,7968292236328;675,907531738281;3256;6270;0;100;311;10023;7970;3967;1504;0;0,110639262661256
19.10.2012 15:18:33;240;1195,18237304688;0,66;0,26;56,23;19,48;23,01;0,36;368791,59375;65;1,70369512457687;0;0;-1589;1195,18151855469;18,5816707611084;15,7968292236328;669,831329345703;3258;6270;0;100;311;10023;7970;3967;1504;0;0,110372628226992
19.10.2012 15:18:34;240;1194,41064453125;0,66;0,31;56,29;19,44;22,92;0,37;368774,140625;65;1,6986267594739;0;0;-1591;1196,21557617188;18,5816707611084;15,7968292236328;672,146087646484;3233;6249;0;100;311;10023;7970;3967;1504;0;0,110169396842941
19.10.2012 15:18:35;240;1197,50109863281;0,74;0,24;57,09;19,07;22,5;0,36;367590,71875;65;1,6935651620752;0;0;-1591;1199,29968261719;18,5816707611084;15,7968292236328;675,618194580078;3206;6221;0;100;311;10023;7970;3967;1504;0;0,109984710238118
19.10.2012 15:18:36;240;1203,91418457031;0,69;0,21;57,32;19,11;22,31;0,36;368629,140625;65;1,6886598506846;0;0;-1588;1203,91491699219;18,5816707611084;15,7968292236328;680,826385498047;3236;6249;0;100;311;10023;7970;3967;1504;0;0,109949493691919
19.10.2012 15:18:37;240;1196,97521972656;0,72;0,2;57,38;18,95;22,39;0,36;367219,984375;65;1,68375651117117;0;0;-1595;1194,40356445313;18,5816707611084;15,7968292236328;670,120666503906;3263;6275;0;100;311;10023;7970;3967;1504;0;0,109915842894714
19.10.2012 15:18:38;240;1186,39093017578;0,73;0,19;58,33;18,73;21,66;0,35;367244,046875;65;1,67839150673734;0;0;-2147483648;1188,20715332031;18,5816707611084;15,7968292236328;663,176391601563;3242;6257;0;100;311;10023;7970;3967;1504;0;0,109984321023191
19.10.2012 15:18:39;240;1191,82928466797;0,7;0,18;59,19;18,64;20,94;0,35;368436,3125;65;1,67347448328552;0;0;-2147483648;1192,3466796875;18,5816707611084;15,7968292236328;667,805938720703;3303;6320;0;100;311;10023;7970;3967;1504;0;0,110123231034607
19.10.2012 15:18:40;240;1194,41174316406;0,66;0,18;59,33;18,65;20,84;0,34;368674,28125;65;1,66832186125227;0;0;-2147483648;1194,41174316406;18,5816707611084;15,7968292236328;670,120666503906;3243;6261;0;100;311;10023;7970;3967;1504;0;0,110263895486042
19.10.2012 15:18:41;240;1186,39080810547;0,67;0,19;59,37;18,59;20,84;0,34;369071,109375;65;1,66338701957349;0;0;-1595;1186,21545410156;18,5816707611084;15,7968292236328;662,308380126953;3233;6247;0;100;311;10023;7970;3967;1504;0;0,11046551551357
19.10.2012 15:18:42;240;1198,35089111328;0,62;0,21;59,03;18,69;21,1;0,34;369865,421875;65;1,65797271020872;0;0;-1591;1198,52752685547;18,5758838653564;15,7968292236328;675,618194580078;3269;6281;0;100;311;10023;7970;3967;1504;0;0,110709323035193
19.10.2012 15:18:43;240;1197,50164794922;0,615;0,215;58,16;18,96;21,69;0,355;369865,578125;65;1,65284721325505;0;0;-1591;1199,55780029297;18,5816707611084;15,7968292236328;674,460845947266;3262;6276;0;100;311;10023;7970;3967;1504;0;0,110955248964046
19.10.2012 15:18:44;240;1203,65899658203;0,59;0,22;57,33;19,15;22,34;0,35;369484,328125;65;1,64785734865849;0;0;-1587;1202,12231445313;18,5816707611084;15,7968292236328;678,800994873047;3241;6253;0;100;311;10023;7970;3967;1504;0;0,111186876867842
19.10.2012 15:18:45;240;1201,09747314453;0,63;0,25;56,79;19,3;22,67;0,36;369071,109375;65;1,64269660879239;0;0;-1592;1200,07147216797;18,5816707611084;15,7968292236328;676,486206054688;3273;6284;0;100;311;10023;7970;3967;1504;0;0,111361101291331
19.10.2012 15:18:46;240;1202,63488769531;0,63;0,24;57,02;19,23;22,51;0,36;367522,296875;65;1,6375275306051;0;0;-1589;1203,65911865234;18,5816707611084;15,7968292236328;680,537048339844;3290;6302;0;100;311;10023;7970;3967;1504;0;0,111479079191528
19.10.2012 15:18:47;240;1204,16766357422;0,63;0,27;57,16;19,18;22,41;0,36;367906,984375;65;1,63250828720224;0;0;-1593;1206,466796875;18,5758838653564;15,7968292236328;683,719818115234;3265;6276;0;100;311;10023;7970;3967;1504;0;0,111566901417391
19.10.2012 15:18:48;240;1204,42242431641;0,63;0,28;57,2;19,17;22,36;0,36;369034,359375;65;1,62732019817014;0;0;-1591;1203,4013671875;18,5816707611084;15,7968292236328;680,247711181641;3283;6293;0;100;311;10023;7970;3967;1504;0;0,111604789004617
19.10.2012 15:18:49;240;1197,74810791016;0,63;0,3;57,17;19,15;22,38;0,36;369789,53125;65;1,62370730584586;0;0;-1593;1196,72308349609;18,5816707611084;15,7968292236328;672,724761962891;3271;6280;0;100;311;10023;7970;3967;1504;0;0,111647010273786
19.10.2012 15:18:50;240;1193,63427734375;0,66;0,27;57,19;19;22,53;0,36;368867,609375;65;1,61930528638126;0;0;-1594;1193,63427734375;18,5816707611084;15,7968292236328;669,252624511719;3291;6301;0;100;311;10023;7970;3967;1504;0;0,111682975424138
19.10.2012 15:18:51;240;1193,12030029297;0,65;0,25;57,34;18,83;22,57;0,36;368152,96875;65;1,61301087574488;0;0;-2147483648;1193,12078857422;18,5816707611084;15,7968292236328;668,673950195313;3284;6294;0;100;311;10023;7970;3967;1504;0;0,111686402234855
19.10.2012 15:18:52;240;1194,41162109375;0,69;0,22;57,63;18,69;22,41;0,36;368941,390625;65;1,60672282326571;0;0;-1590;1194,41162109375;18,5816707611084;15,7968292236328;669,252624511719;3290;6305;0;100;311;10023;7970;3967;1504;0;0,111667324104066
19.10.2012 15:18:53;240;1197,83972167969;0,69;0,21;57,59;18,79;22,36;0,36;368575,375;65;1,60263473455577;0;0;-1592;1193,88836669922;18,5816707611084;15,7968292236328;668,384613037109;3254;6268;0;100;311;10023;7970;3967;1504;0;0,111597622755699
19.10.2012 15:18:54;240;1191,31298828125;0,63;0,26;56,98;19,11;22,66;0,36;368557,96875;65;1,59870540789941;0;0;-1591;1196,29638671875;18,5758838653564;15,7968292236328;672,435424804688;3267;6281;0;100;311;10023;7970;3967;1504;0;0,111436140221727
19.10.2012 15:18:55;240;1199,27355957031;0,63;0,3;56,45;19,23;23,02;0,37;369517,890625;65;1,59354510115812;0;0;-1589;1198,73893229167;18,5835997263591;15,8064727783203;674,943054199219;3269;6283;0;100;311;10023;7970;3967;1504;0;0,111164198055821
19.10.2012 15:18:56;240;1202,81274414063;0,64;0,34;56,02;19,22;23,42;0,37;368126,609375;65;1,58839124356893;0;0;-1591;1203,83679199219;18,5758838653564;15,7968292236328;680,537048339844;3217;6228;0;100;311;10023;7970;3967;1504;0;0,110985263230399
19.10.2012 15:18:57;240;1205,67407226563;0,69;0,28;56,05;19,08;23,53;0,37;368602,875;65;1,58325530994039;0;0;-1590;1203,37048339844;18,5816707611084;15,8112945556641;680,247711181641;-2147483648;-2147483648;0;100;311;10023;7970;3967;1504;0;0,110711102635701
19.10.2012 15:18:58;240;1199,26702880859;0,68;0,24;56,16;19,01;23,53;0,37;369907,5625;65;1,57828560177896;0;0;-1592;1201,83087158203;18,5816707611084;15,8112945556641;678,511657714844;3166;6178;0;100;311;10023;7970;3967;1504;0;0,110477727864483
19.10.2012 15:18:59;240;1205,38818359375;0,69;0,22;56,61;18,93;23,18;0,38;369552,171875;65;1,57333617320592;0;0;-2147483648;1205,89935302734;18,5816707611084;15,8257598876953;683,141143798828;3242;6257;0;100;311;10023;7970;3967;1504;0;0,110317191244422
19.10.2012 15:19:00;240;1199,23614501953;0,7;0,22;56,5;18,92;23,28;0,37;370009,4375;65;1,56808003310917;0;0;-1591;1199,23712158203;18,5816707611084;15,8257598876953;675,618225097656;3303;6323;0;100;311;10023;7970;3967;1504;0;0,110227272831837
19.10.2012 15:19:01;240;1198,72668457031;0,74;0,23;56;18,75;23,89;0,37;369414,609375;65;1,56297953497316;0;0;-1588;1198,54986572266;18,5816707611084;15,8257598876953;675,039489746094;3307;6327;0;100;311;10023;7970;3967;1504;0;0,110179410091152
19.10.2012 15:19:02;240;1190,47705078125;0,72;0,21;54,53;19;25,15;0,39;368853,5;65;1,55773447004555;0;0;-1590;1190,47705078125;18,5874576568604;15,8257598876953;666,937896728516;3274;6291;0;100;311;10023;7970;3967;1504;0;0,110068033354693
19.10.2012 15:19:03;240;1198,80645751953;0,71;0,2;53,54;19,11;26,03;0,4;368699,421875;65;1,55264944681542;0;0;-2147483648;1198,98364257813;18,5816707611084;15,8257598876953;676,196899414063;3205;6221;0;100;311;10023;7970;3967;1504;0;0,10984503950085
19.10.2012 15:19:04;240;1202,65014648438;0,7;0,2;54;19,09;25,61;0,4;367653,265625;65;1,54773628385039;0;0;-2147483648;1201,88427734375;18,5816707611084;15,8257598876953;678,800994873047;3246;6258;0;100;311;10023;7970;3967;1504;0;0,109501695284176
19.10.2012 15:19:05;240;1194,0869140625;0,72;0,2;55;19,04;24,66;0,39;367851,578125;65;1,54277545501691;0;0;-1593;1191,24346923828;18,5816707611084;15,8257598876953;666,648529052734;3292;6306;0;100;311;10023;7970;3967;1504;0;0,109178465447014
19.10.2012 15:19:06;240;1182,94024658203;0,68;0,21;55,14;19,1;24,48;0,38;368420,109375;65;1,537597592221;0;0;-1592;1184,4931640625;18,5758838653564;15,8257598876953;659,125610351563;3293;6305;0;100;311;10023;7970;3967;1504;0;0,108990804099819
19.10.2012 15:19:07;240;1198,20843505859;0,69;0,22;54,74;19,21;24,76;0,39;368070,34375;65;1,53273745689802;0;0;-2147483648;1199,23968505859;18,5816707611084;15,8257598876953;675,618194580078;3326;6338;0;100;311;10023;7970;3967;1504;0;0,108818923070489
19.10.2012 15:19:08;240;1201,80603027344;0,74;0,22;54,01;19,2;25,43;0,39;367816,78125;65;1,52774373581011;0;0;-2147483648;1202,57421875;18,5816707611084;15,8257598876953;679,379669189453;3293;6306;0;100;311;10023;7970;3967;1504;0;0,108570101211184
19.10.2012 15:19:10;240;1199,41802978516;0,71;0,24;53,65;19,25;25,76;0,39;367834,171875;65;1,52262367919116;0;0;-1593;1198,21343994141;18,5816707611084;15,8257598876953;674,460815429688;3311;6324;0;100;311;10023;7970;3967;1504;0;0,108083680499666
19.10.2012 15:19:11;240;1191,77069091797;0,74;0,24;52,96;19,4;26,27;0,4;369276,578125;65;1,51797962749911;0;0;-2147483648;1191,94671630859;18,5816707611084;15,8257598876953;667,227233886719;3295;6309;0;100;311;10023;7970;3967;1504;0;0,107773885191775
19.10.2012 15:19:12;240;1188,40686035156;0,76;0,24;52,27;19,33;26,99;0,41;369608,75;65;1,51290515070226;0;0;-2147483648;1188,40686035156;18,5874576568604;15,8257598876953;663,465759277344;3276;6288;0;100;311;10023;7970;3967;1504;0;0,107465772820069
19.10.2012 15:19:13;240;1195,81585693359;0,74;0,21;52,22;19,3;27,13;0,41;368522,5;65;1,50800864092624;0;0;-1590;1195,6396484375;18,5874576568604;15,8257598876953;672,724761962891;3246;6258;0;100;311;10023;7970;3967;1504;0;0,107162210837382
19.10.2012 15:19:14;240;1195,30181884766;0,71;0,2;52,77;19,32;26,59;0,4;369418,328125;65;1,50312883531317;0;0;-1587;1195,12530517578;18,5816707611084;15,8257598876953;670,699340820313;3292;6305;0;100;311;10023;7970;3967;1504;0;0,106849355695616
19.10.2012 15:19:15;240;1201,21081542969;0,69;0,22;54,06;19,07;25,57;0,39;369069,78125;65;1,49841075950043;0;0;-1587;1201,7265625;18,5816707611084;15,8257598876953;678,222290039063;3238;6252;0;100;311;10023;7970;3967;1504;0;0,106608184618971
19.10.2012 15:19:16;240;1195,88995361328;0,7;0,22;55,83;18,69;24,18;0,38;368355,921875;65;1,49342228078973;0;0;-2147483648;1194,08856201172;18,5874576568604;15,8257598876953;669,831329345703;3252;6268;0;100;311;10023;7970;3967;1504;0;0,10645125230726
19.10.2012 15:19:17;240;1196,92578125;0,68;0,19;57,75;18,26;22,75;0,37;369553,234375;65;1,48857591170495;0;0;-1588;1198,47058105469;18,5874576568604;15,8257598876953;674,750183105469;3274;6292;0;100;311;10023;7970;3967;1504;0;0,106486518675455
19.10.2012 15:19:18;240;1188,57995605469;0,63;0,19;57,71;18,38;22,71;0,36;369394,515625;65;1,48371691611028;0;0;-1592;1191,16485595703;18,5874576568604;15,8257598876953;666,359191894531;3280;6298;0;100;311;10023;7970;3967;1504;0;0,106670338164603
19.10.2012 15:19:19;240;1202,05828857422;0,63;0,21;57,11;18,67;23,02;0,37;369090,703125;65;1,47869158910373;0;0;-1596;1201,98254394531;18,5874576568604;15,8257598876953;678,511627197266;3263;6278;0;100;311;10023;7970;3967;1504;0;0,106966444990063
19.10.2012 15:19:20;240;1196,84094238281;0,65;0,2;56,87;18,66;23,25;0,37;368239,84375;65;1,473934675563;0;0;-1594;1195,81384277344;18,5874576568604;15,8257598876953;671,5673828125;3218;6231;0;100;311;10023;7970;3967;1504;0;0,107241083568106
19.10.2012 15:19:21;240;1194,78491210938;0,7;0,2;56,65;18,58;23,51;0,37;368714,6875;65;1,46902387376241;0;0;-2147483648;1196,58972167969;18,5874576568604;15,8257598876953;672,435424804688;3234;6246;0;100;311;10023;7970;3967;1504;0;0,107427435845845
19.10.2012 15:19:22;240;1198,39025878906;0,71;0,2;56,09;18,71;23,92;0,37;367285,84375;65;1,46380318438603;0;0;-2147483648;1198,39025878906;18,5874576568604;15,8257598876953;674,460845947266;3276;6291;0;100;311;10023;7970;3967;1504;0;0,107480241433043
19.10.2012 15:19:23;240;1202,75152587891;0,69;0,21;55,98;18,9;23,85;0,37;369697,828125;65;1,45932285915207;0;0;-2147483648;1202,75152587891;18,5874576568604;15,8257598876953;679,09033203125;3284;6299;0;100;311;10023;7970;3967;1504;0;0,107545668449485
19.10.2012 15:19:24;240;1198,39025878906;0,68;0,21;56,25;18,88;23,62;0,37;368985,96875;65;1,45423342645664;0;0;-2147483648;1197,36047363281;18,5874576568604;15,8257598876953;673,014099121094;3247;6260;0;100;311;10023;7970;3967;1504;0;0,107686655515837
19.10.2012 15:19:25;240;1188,83856201172;0,67;0,2;56,56;18,81;23,39;0,37;368968,5;65;1,44912576822215;0;0;-1593;1187,54284667969;18,5874576568604;15,8257598876953;662,308380126953;3268;6280;0;100;311;10023;7970;3967;1504;0;0,107912602752781
19.10.2012 15:19:26;240;1184,4267578125;0,66;0,22;56,74;18,8;23,23;0,37;368730,6875;65;1,44425948112145;0;0;-2147483648;1183,12292480469;18,5874576568604;15,8257598876953;657,389526367188;3290;6305;0;100;311;10023;7970;3967;1504;0;0,108253190186515
19.10.2012 15:19:27;240;1187,00848388672;0,73;0,21;56,49;18,76;23,43;0,38;368730,6875;65;1,4393832802497;0;0;-2147483648;1191,68023681641;18,5874576568604;15,8257598876953;666,937896728516;3302;6320;0;100;311;10023;7970;3967;1504;0;0,108524879143996
19.10.2012 15:19:28;240;1197,10357666016;0,75;0,2;55,97;18,77;23,93;0,38;368730,6875;65;1,43419808164244;0;0;-2147483648;1198,13336181641;18,5874576568604;15,8257598876953;674,171478271484;3201;6223;0;100;311;10023;7970;3967;1504;0;0,108957088845273
19.10.2012 15:19:29;240;1199,4169921875;0,76;0,2;55,74;18,78;24,14;0,38;368660,9375;65;1,42930098689284;0;0;-1588;1198,38830566406;18,5874576568604;15,8257598876953;674,460845947266;3126;6148;0;100;311;10023;7970;3967;1504;0;0,109023656205808
19.10.2012 15:19:30;240;1197,97241210938;0,71;0,21;55,29;18,91;24,5;0,38;370041,375;65;1,42561707097152;0;0;-1587;1198,13342285156;18,5874576568604;15,8257598876953;674,171508789063;3168;6189;0;100;311;10023;7970;3967;1504;0;0,109345453726698
19.10.2012 15:19:31;240;1198,81473795573;0,73;0,21;54,96;18,88;24,82;0,39;368738,5;65;1,42043221555482;0;0;-1591;1198,81473795573;18,5874576568604;15,8257598876953;674,17148844401;3208;6225;0;100;311;10023;7970;3967;1504;0;0,109377482488633
19.10.2012 15:19:32;240;1193,74829101563;0,74;0,21;54,52;18,87;25,26;0,39;367091,96875;65;1,41421628966523;0;0;-1594;1193,74829101563;18,5874576568604;15,8257598876953;665,780487060547;3223;6238;0;100;311;10023;7970;3967;1504;0;0,109201086057369
19.10.2012 15:19:33;240;1181,04223632813;0,72;0,23;54,04;19,1;25,52;0,39;370004,0625;65;1,41026009111169;0;0;-1596;1184,16394042969;18,5874576568604;15,8257598876953;659,704284667969;3257;6272;0;100;311;10023;7970;3967;1504;0;0,108918063771576
19.10.2012 15:19:34;240;1190,64910888672;0,72;0,24;53,57;19,17;25,91;0,4;367810,953125;65;1,40661885885177;0;0;-1597;1194,78607177734;18,5874576568604;15,8257598876953;671,5673828125;3269;6283;0;100;311;10023;7970;3967;1504;0;0,108642973845011
19.10.2012 15:19:35;240;1196,24920654297;0,81;0,23;53,64;18,98;25,94;0,4;368816,25;65;1,40163477809037;0;0;-1594;1197,619140625;18,5874576568604;15,8257598876953;673,5927734375;3260;6277;0;100;311;10023;7970;3967;1504;0;0,108382043870399
19.10.2012 15:19:36;240;1189,31878662109;0,76;0,21;53,99;19,04;25,6;0,4;369148,4375;65;1,39696541221528;0;0;-1596;1187,75451660156;18,5874576568604;15,8257598876953;662,597717285156;3200;6218;0;100;311;10023;7970;3967;1504;0;0,108124374787189
19.10.2012 15:19:37;240;1179,73504638672;0,67;0,2;54,67;19,08;24,99;0,39;368271,328125;65;1,39170154026221;0;0;-1594;1181,82312011719;18,5874576568604;15,8257598876953;655,942810058594;3198;6216;0;100;311;10023;7970;3967;1504;0;0,107998814416364
19.10.2012 15:19:38;240;1190,91247558594;0,67;0,21;55,68;18,91;24,16;0,38;367987,583333333;65;1,38675299081614;0;0;-1596;1192,46362304688;18,5874576568604;15,8257598876953;667,805908203125;3208;6229;0;100;311;10023;7970;3967;1504;0;0,107978375452117
19.10.2012 15:19:39;240;1192,72186279297;0,64;0,22;56,43;18,67;23,66;0,37;368560,8125;65;1,38196289174745;0;0;-2147483648;1189,87744140625;18,5874576568604;15,8257598876953;664,912475585938;3207;6230;0;100;311;10023;7970;3967;1504;0;0,107996632393689
19.10.2012 15:19:40;240;1194,52447509766;0,7;0,21;56,9;18,43;23,39;0,37;368578,25;65;1,37701552389924;0;0;-1597;1198,2275390625;18,5990314483643;15,8257598876953;673,882110595703;3278;6299;0;100;311;10023;7970;3967;1504;0;0,108010175215553
19.10.2012 15:19:41;240;1198,38909912109;0,67;0,21;56,26;18,65;23,84;0,37;368578,25;65;1,37206529532904;0;0;-2147483648;1198,38909912109;18,5932445526123;15,8257598876953;676,486206054688;3245;6265;0;100;311;10023;7970;3967;1504;0;0,107955953371142
19.10.2012 15:19:42;240;1200,95697021484;0,67;0,21;55,63;18,8;24,31;0,38;368578,21875;65;1,3669719892633;0;0;-1597;1200,95697021484;18,5932445526123;15,8257598876953;675,907562255859;3274;6295;0;100;311;10023;7970;3967;1504;0;0,107840738740893
19.10.2012 15:19:43;240;1195,73596191406;0,7;0,21;54,63;18,88;25,19;0,39;368093,015625;65;1,36218042976079;0;0;-1596;1195,5595703125;18,5874576568604;15,8257598876953;672,724761962891;3250;6274;0;100;311;10023;7970;3967;1504;0;0,107719308202493
19.10.2012 15:19:44;240;1195,04309082031;0,68;0,25;53,31;19,2;26,17;0,4;369044,15625;65;1,35725383102887;0;0;-1597;1193,66802978516;18,5874576568604;15,8257598876953;668,673950195313;3269;6291;0;100;311;10023;7970;3967;1504;0;0,107565251038865
19.10.2012 15:19:45;240;1188,80053710938;0,76;0,27;51,84;19,21;27,5;0,42;369696,859375;65;1,3523314310318;0;0;-1595;1190,61187744141;18,5932445526123;15,8257598876953;665,780517578125;3226;6247;0;100;311;10023;7970;3967;1504;0;0,10733267548148
19.10.2012 15:19:46;240;1199,4169921875;0,8;0,21;50,71;19,29;28,55;0,43;370152,40625;65;1,34745773466478;0;0;-1592;1199,4169921875;18,5932445526123;15,8402290344238;675,618194580078;3233;6256;0;100;311;10023;7970;3967;1504;0;0,106841389591981
19.10.2012 15:19:47;240;1206,55480957031;0,8;0,19;49,24;19,6;29,72;0,44;369204,5;65;1,34273571945592;0;0;-2147483648;1208,31359863281;18,5874576568604;15,8546981811523;685,745239257813;3257;6280;0;100;311;10023;7970;3967;1504;0;0,106592994422427
19.10.2012 15:19:48;240;1201,66040039063;0,78;0,21;48,98;19,83;29,76;0,44;368516,53125;65;1,33762521871636;0;0;-1593;1198,83831787109;18,5874576568604;15,8546981811523;675,039520263672;3265;6286;0;100;311;10023;7970;3967;1504;0;0,105890502565163
19.10.2012 15:19:49;240;1191,28546142578;0,76;0,23;49,04;19,91;29,62;0,43;367861,625;65;1,33312292723012;0;0;-1595;1190,07611083984;18,5874576568604;15,8546981811523;665,201843261719;3273;6293;0;100;311;10023;7970;3967;1504;0;0,105481327142449
19.10.2012 15:19:50;240;1193,35205078125;0,76;0,25;48,52;20,03;30;0,44;369272,71875;65;1,32807184867707;0;0;-1597;1195,67169189453;18,5932445526123;15,8546981811523;671,278045654297;3224;6244;0;100;311;10023;7970;3967;1504;0;0,105086173699807
