Time;Heigth lance;Rate O2;H2;O2;CO;CO2;N2;Ar;V gas;T gas;C calculated;C sublance;Ignition;DecompressionOffGasEvent
01.09.2012 00:08:23;328;1340,65076904297;0,976;0,24;16,094;32,208;49,828;0,656;379855,421875;58;2,75320443123497;0;0;-1796
01.09.2012 00:08:24;327;1341,29307861328;1,044;0,24;15,892;32,29;49,878;0,656;379239,08125;58;2,75204609794557;0;0;-1794
01.09.2012 00:08:25;327;1340,41092529297;1,12;0,24;15,812;32,332;49,84;0,656;378867,828125;58;2,75055070554245;0;0;-1794
01.09.2012 00:08:26;323;1339,67800292969;1,196;0,24;15,846;32,31;49,754;0,654;378840,565625;58;2,74905872344442;0;0;-1794
01.09.2012 00:08:27;318;1343,06864013672;1,284;0,24;16,034;32,268;49,522;0,652;378864,91875;58;2,74760084236572;0;0;-1794
01.09.2012 00:08:28;313;1345,29560546875;1,378;0,238;16,408;32,142;49,182;0,648;379210,25625;58;2,74614500987976;0;0;-1795
01.09.2012 00:08:29;308;1344,50319824219;1,462;0,236;16,77;32,048;48,836;0,644;379609,7375;58;2,7446776466111;0;0;-1798
01.09.2012 00:08:30;304;1343,32420518663;1,532;0,236;17,17;31,952;48,466;0,642;379432,416666667;58;2,74319423583047;0;0;-1799
01.09.2012 00:08:31;302;1344,33892144097;1,588;0,236;17,614;31,902;48,022;0,638;379015,225694444;58,1111111111111;2,74168082652359;0;0;-1799
01.09.2012 00:08:32;302;1340,59784613715;1,615;0,236666666666667;17,8;32,0816666666667;47,6333333333333;0,633333333333333;379070,225694444;58,3333333333333;2,74012283847311;0;0;-1799
01.09.2012 00:08:33;302;1338,25568305122;1,6;0,24;17,734;32,338;47,46;0,632;379104,076388889;58,5555555555556;2,73852163286692;0;0;-1799
01.09.2012 00:08:34;302;1336,14588758681;1,552;0,238;17,446;32,564;47,57;0,632;379114,597222222;58,7777777777778;2,73691181907876;0;0;-1798
01.09.2012 00:08:35;302;1336,40412055122;1,49;0,236;16,992;32,828;47,818;0,636;379656,034722222;59;2,73528491141458;0;0;-1797
01.09.2012 00:08:36;302;1340,38114420573;1,418;0,234;16,552;33,056;48,098;0,64;379867,520833333;59;2,73366534305154;0;0;-1799
01.09.2012 00:08:37;302;1341,35248480903;1,334;0,234;16,022;33,306;48,458;0,644;379709,763888889;59;2,73249578980358;0;0;-1797
01.09.2012 00:08:38;302;1339,79550509983;1,252;0,234;15,398;33,618;48,848;0,648;379782,246527778;59;2,73094168485727;0;0;-1796
01.09.2012 00:08:39;302;1340,34312744141;1,184;0,236;14,674;33,994;49,258;0,652;379451,678125;59;2,72942668207946;0;0;-1795
01.09.2012 00:08:40;302;1337,30740966797;1,116;0,238;13,942;34,362;49,686;0,656;379051,04375;59;2,72795250502498;0;0;-1795
01.09.2012 00:08:41;302;1334,41461859809;1,058;0,24;13,082;34,752;50,21;0,66;379038,482638889;59;2,72654133996873;0;0;-1791
01.09.2012 00:08:42;302;1337,18952636719;1,01;0,24;12,35;35,044;50,696;0,666;379304,075;59;2,72517610066446;0;0;-1790
01.09.2012 00:08:43;299;1341,35032958984;0,96;0,24;11,828;35,216;51,09;0,672;379273,321875;59;2,72389326816751;0;0;-1790
01.09.2012 00:08:45;295;1343,42016601563;0,92;0,24;11,452;35,322;51,394;0,676;379876,08125;59;2,72266143163054;0;0;-1790
01.09.2012 00:08:46;291;1346,55541992188;0,91;0,24;11,068;35,422;51,682;0,678;380667,578125;59;2,72151059273405;0;0;-1790
01.09.2012 00:08:47;287;1347,89677734375;0,896;0,24;10,774;35,464;51,942;0,68;380773,7375;59;2,72039955162196;0;0;-1791
01.09.2012 00:08:48;283;1347,93604736328;0,888;0,24;10,458;35,538;52,19;0,682;381179,6125;59;2,71934590817796;0;0;-1792
01.09.2012 00:08:49;282;1348,23247070313;0,876;0,24;10,01;35,674;52,512;0,684;381721,075;59,2;2,71831492010966;0;0;-1794
01.09.2012 00:08:50;281;1347,59434814453;0,848;0,242;9,468;35,824;52,93;0,686;381626,953125;59,4;2,71732860378355;0;0;-1796
01.09.2012 00:08:51;281;1349,484765625;0,808;0,244;9,066;35,94;53,254;0,688;381296,31875;59,6;2,71636114778443;0;0;-1796
01.09.2012 00:08:52;281;1348,46873779297;0,768;0,244;8,812;36,042;53,444;0,69;381485,565625;59,8;2,71543905828651;0;0;-1801
01.09.2012 00:08:53;281;1346,70998535156;0,74;0,246;8,61;36,134;53,578;0,692;381621,271875;60;2,71455324297886;0;0;-1807
01.09.2012 00:08:54;281;1345,04088134766;0,722;0,242;8,368;36,268;53,704;0,694;381325,63125;60;2,71370571437426;0;0;-1808
01.09.2012 00:08:55;281;1344,06730957031;0,712;0,238;8,076;36,452;53,824;0,698;381233,91875;60;2,71288666345173;0;0;-1808
01.09.2012 00:08:56;281;1342,81993408203;0,696;0,232;7,712;36,64;54,018;0,702;381380,696875;60;2,71210097121318;0;0;-1808
01.09.2012 00:08:57;279;1343,88879394531;0,676;0,228;7,226;36,878;54,286;0,708;381451,009375;60;2,71134620920328;0;0;-1810
01.09.2012 00:08:58;276;1346,01811523438;0,65;0,224;6,812;37,098;54,508;0,71;381387,603125;60;2,71061329188188;0;0;-1816
01.09.2012 00:08:59;273;1345,50765380859;0,63;0,226;6,52;37,25;54,666;0,712;381778,871875;60;2,70992912068443;0;0;-1816
01.09.2012 00:09:00;270;1344,86284179688;0,616;0,226;6,416;37,354;54,678;0,712;382134,15;60;2,70926733344718;0;0;-1815
01.09.2012 00:09:01;267;1343,75593261719;0,606;0,228;6,422;37,464;54,57;0,712;382560,325;60;2,70864141795889;0;0;-1813
01.09.2012 00:09:02;266;1344,77330322266;0,612;0,228;6,654;37,484;54,314;0,708;382958,240625;60;2,70802734253283;0;0;-1813
01.09.2012 00:09:03;266;1345,43319091797;0,616;0,228;6,896;37,476;54,082;0,704;382979,546875;60;2,70742961516151;0;0;-1813
01.09.2012 00:09:04;266;1346,82238769531;0,616;0,226;7,148;37,486;53,826;0,7;382625,265625;60;2,70696799449428;0;0;-1813
01.09.2012 00:09:05;266;1348,73836669922;0,618;0,226;7,296;37,528;53,638;0,696;382464,803125;60;2,70635435426393;0;0;-1814
01.09.2012 00:09:06;266;1350,69779052734;0,638;0,226;7,406;37,556;53,486;0,692;382066,4375;60;2,70571501788346;0;0;-1817
01.09.2012 00:09:07;266;1347,93200683594;0,662;0,228;7,412;37,642;53,37;0,69;381675,703125;60,2;2,70506168642565;0;0;-1817
01.09.2012 00:09:08;265;1344,44778103299;0,688;0,228;7,452;37,736;53,208;0,69;381618,670138889;60,3333333333333;2,70438868250392;0;0;-1818
01.09.2012 00:09:09;265;1338,66353759766;0,72;0,23;7,426;37,84;53,096;0,69;381704,53125;60,6;2,7037121808057;0;0;-1817
01.09.2012 00:09:10;265;1335,33992513021;0,756;0,23;7,492;37,89;52,944;0,692;381678,989583333;60,7777777777778;2,70303104518481;0;0;-1816
01.09.2012 00:09:11;265;1333,69215223524;0,786;0,23;7,598;37,914;52,786;0,69;381936,34375;61;2,70234877642349;0;0;-1816
01.09.2012 00:09:12;265;1336,7932671441;0,82;0,23;7,686;37,924;52,656;0,69;382087,722222222;61;2,70165775263102;0;0;-1816
01.09.2012 00:09:13;265;1341,40801323785;0,866;0,23;7,726;37,914;52,58;0,688;381844,770833333;61;2,70113710979555;0;0;-1815
01.09.2012 00:09:14;265;1344,46375868056;0,922;0,228;7,9;37,818;52,448;0,686;381752,9375;61;2,70026223821026;0;0;-1815
01.09.2012 00:09:15;265;1345,66461859809;0,988;0,226;8,106;37,7;52,296;0,682;381536,618055556;61;2,69972446024095;0;0;-1815
01.09.2012 00:09:16;265;1343,20309787326;1,074;0,226;8,23;37,576;52,208;0,682;381084,34375;61;2,69900141624671;0;0;-1815
01.09.2012 00:09:17;265;1342,8580593533;1,164;0,226;8,424;37,406;52,094;0,68;380998,09375;61;2,69826621615236;0;0;-1815
01.09.2012 00:09:18;265;1343,68798828125;1,28;0,224;8,728;37,208;51,876;0,678;380744,670138889;61;2,69751666779801;0;0;-1812
01.09.2012 00:09:19;265;1344,46759711372;1,408;0,226;9,048;37,02;51,622;0,674;380519,048611111;61;2,69674811631803;0;0;-1809
01.09.2012 00:09:20;265;1343,50080566406;1,56;0,226;9,446;36,812;51,286;0,67;380316,4875;61;2,69595816917616;0;0;-1808
01.09.2012 00:09:21;265;1343,22882080078;1,73;0,224;9,998;36,61;50,772;0,664;380166,9375;61;2,69514736169131;0;0;-1808
01.09.2012 00:09:22;265;1343,36695556641;1,922;0,222;10,58;36,43;50,188;0,658;379827,11875;61;2,69430244797484;0;0;-1808
01.09.2012 00:09:23;265;1342,20738525391;2,082;0,222;11,116;36,308;49,62;0,652;379827,6;61;2,69341740566936;0;0;-1807
01.09.2012 00:09:24;265;1339,99493408203;2,204;0,22;11,516;36,28;49,132;0,648;379206,140625;61;2,69248861061093;0;0;-1806
01.09.2012 00:09:25;265;1341,01013183594;2,268;0,22;11,74;36,288;48,838;0,646;379147,646875;61;2,6915223472132;0;0;-1804
01.09.2012 00:09:26;265;1341,38933105469;2,27;0,22;11,89;36,236;48,738;0,646;378816,815625;61;2,69051117745373;0;0;-1804
01.09.2012 00:09:27;265;1341,17827148438;2,206;0,22;12,056;36,148;48,722;0,646;378488,846875;61;2,6894601156299;0;0;-1800
01.09.2012 00:09:28;265;1340,42528076172;2,096;0,22;12,122;36,104;48,808;0,648;378197,94375;61,2;2,68838984806225;0;0;-1795
01.09.2012 00:09:29;265;1340,20731201172;1,976;0,22;12,166;36,002;48,982;0,65;378915,825;61,4;2,68730344309861;0;0;-1791
01.09.2012 00:09:30;265;1338,85802001953;1,866;0,222;12,234;35,894;49,13;0,652;378627,596875;61,6;2,68619850767639;0;0;-1788
01.09.2012 00:09:31;265;1338,41375732422;1,746;0,224;12,278;35,868;49,228;0,654;378549,38125;61,8;2,68507846608683;0;0;-1785
01.09.2012 00:09:32;265;1336,06372070313;1,64;0,224;12,276;35,904;49,3;0,654;378662,103125;62;2,68396687583188;0;0;-1783
01.09.2012 00:09:33;263;1334,45270996094;1,56;0,224;12,316;35,918;49,324;0,654;378506,7625;62;2,6828459612265;0;0;-1781
01.09.2012 00:09:34;260;1335,033203125;1,498;0,224;12,554;35,872;49,194;0,654;378268,34375;62;2,68171850771394;0;0;-1778
01.09.2012 00:09:35;256;1335,56669921875;1,428;0,222;12,864;35,8;49,03;0,65;378867,865625;62;2,68058824753696;0;0;-1776
01.09.2012 00:09:36;253;1337,48634033203;1,366;0,22;13,178;35,718;48,868;0,646;379337,021875;62;2,67944139985314;0;0;-1780
01.09.2012 00:09:37;249;1340,64877929688;1,308;0,22;13,446;35,62;48,762;0,642;379565,29375;62;2,67826718296043;0;0;-1781
01.09.2012 00:09:38;248;1343,06865234375;1,258;0,22;13,662;35,522;48,698;0,642;380307,01875;62;2,6770681893304;0;0;-1783
01.09.2012 00:09:39;248;1343,16951904297;1,202;0,222;13,736;35,476;48,724;0,642;380551,159375;62;2,6758454614895;0;0;-1786
01.09.2012 00:09:40;248;1344,34376220703;1,162;0,222;13,874;35,414;48,688;0,642;380446,203125;62;2,67460308205808;0;0;-1791
01.09.2012 00:09:41;248;1342,02620849609;1,132;0,224;14,146;35,298;48,562;0,64;380187,30625;62;2,67334943790838;0;0;-1793
01.09.2012 00:09:42;248;1339,89593505859;1,108;0,226;14,342;35,196;48,488;0,642;380455,278125;62;2,67207838464691;0;0;-1794
01.09.2012 00:09:43;248;1338,93541259766;1,07;0,226;14,488;35,08;48,494;0,64;380312,81875;62;2,67079151537712;0;0;-1795
01.09.2012 00:09:44;248;1340,40230712891;1,028;0,224;14,438;35,02;48,646;0,64;380410,6875;62;2,66982548749319;0;0;-1795
01.09.2012 00:09:45;248;1340,52960883247;0,976;0,226;14,176;35,022;48,952;0,644;380205,8875;62;2,66817574367748;0;0;-1794
01.09.2012 00:09:46;248;1343,60635986328;0,884;0,222;13,398;35,132;49,706;0,654;380753,4;62;2,66718307317218;0;0;-1793
01.09.2012 00:09:47;248;1344,88655598958;0,856;0,224;12,986;35,214;50,06;0,658;380754,180555556;62;2,66587412194535;0;0;-1794
01.09.2012 00:09:48;248;1345,32923719618;0,828;0,228;12,694;35,268;50,32;0,66;381034,756944444;62;2,66458962901613;0;0;-1793
01.09.2012 00:09:49;248;1346,17026367188;0,812;0,25;12,584;35,152;50,538;0,662;380749,0375;62;2,66334767207604;0;0;-1795
01.09.2012 00:09:50;248;1345,88811577691;0,798;0,28;12,502;34,99;50,766;0,662;381009,697916667;62;2,66213125479026;0;0;-1797
01.09.2012 00:09:51;248;1345,48334418403;0,776;0,31;12,56;34,804;50,886;0,662;380879,350694444;62;2,66095854839912;0;0;-1797
01.09.2012 00:09:52;248;1345,43097601997;0,758;0,342;12,936;34,454;50,844;0,662;380645,673611111;62,1111111111111;2,65979671787971;0;0;-1797
01.09.2012 00:09:53;248;1346,88963487413;0,756;0,374;13,454;34,012;50,738;0,662;380798,197916667;62,3333333333333;2,65892736452955;0;0;-1797
01.09.2012 00:09:54;248;1345,30080837674;0,752;0,388;13,852;33,706;50,636;0,662;381106,739583333;62,5555555555556;2,65745608750538;0;0;-1796
01.09.2012 00:09:55;248;1342,71249728733;0,738;0,394;14,122;33,462;50,614;0,662;381080,184027778;62,7777777777778;2,65625434231278;0;0;-1797
01.09.2012 00:09:57;248;1342,50602213542;0,726;0,4;14,2;33,27;50,734;0,664;381112,048611111;63;2,65533381040998;0;0;-1798
01.09.2012 00:09:58;248;1342,49953613281;0,72;0,4;14,262;33,168;50,78;0,664;380937,609375;63;2,65408281892249;0;0;-1799
01.09.2012 00:09:59;248;1342,2724202474;0,716;0,4;14,422;33,148;50,65;0,662;380956,204861111;63;2,65280876982885;0;0;-1801
01.09.2012 00:10:00;248;1344,55146484375;0,718;0,396;14,85;33,114;50,262;0,658;380900,709375;63;2,65152380214366;0;0;-1803
01.09.2012 00:10:01;248;1345,97119140625;0,732;0,394;15,586;33,042;49,596;0,654;381080,28125;63;2,65020431506466;0;0;-1805
01.09.2012 00:10:02;248;1348,11267089844;0,74;0,39;16,494;32,936;48,796;0,646;381027,403125;63;2,64886916340504;0;0;-1805
01.09.2012 00:10:03;248;1348,06633300781;0,742;0,388;17,268;32,85;48,116;0,64;381014,65;63;2,64748667056447;0;0;-1805
01.09.2012 00:10:04;248;1346,34747314453;0,746;0,382;17,998;32,756;47,486;0,636;380809,184375;63;2,64606187267993;0;0;-1805
01.09.2012 00:10:05;248;1340,25411376953;0,74;0,38;18,648;32,662;46,946;0,628;380634,0375;63;2,6445640945778;0;0;-1805
01.09.2012 00:10:06;248;1337,04187011719;0,732;0,378;19,178;32,582;46,51;0,624;380621,503125;63;2,64299993877906;0;0;-1805
01.09.2012 00:10:07;248;1334,83443603516;0,728;0,374;19,738;32,462;46,082;0,62;380747,928125;63;2,64135734146532;0;0;-1806
01.09.2012 00:10:08;248;1334,84803466797;0,732;0,372;20,25;32,388;45,648;0,616;380851,259375;63;2,63965796713419;0;0;-1808
01.09.2012 00:10:09;248;1335,04219970703;0,728;0,372;20,568;32,326;45,398;0,612;380612;63;2,63788951884425;0;0;-1808
01.09.2012 00:10:10;248;1341,18603515625;0,73;0,368;20,718;32,298;45,278;0,612;380482,328125;63;2,63607198754823;0;0;-1807
01.09.2012 00:10:11;248;1346,79990234375;0,728;0,364;20,72;32,296;45,284;0,61;380313,61875;63;2,63422771732491;0;0;-1807
01.09.2012 00:10:12;248;1347,67459716797;0,728;0,364;20,528;32,36;45,41;0,61;380362,4625;63;2,63234795581793;0;0;-1805
01.09.2012 00:10:13;247;1348,77628173828;0,726;0,36;20,322;32,406;45,572;0,61;380480,603125;63;2,63046733130061;0;0;-1803
01.09.2012 00:10:14;245;1353,03056640625;0,72;0,358;20,192;32,426;45,688;0,61;380655,890625;63;2,62857209732517;0;0;-1803
01.09.2012 00:10:15;242;1351,97384033203;0,714;0,358;20,028;32,46;45,822;0,612;380867,015625;63;2,6266953633977;0;0;-1801
01.09.2012 00:10:16;240;1350,64165039063;0,72;0,358;19,92;32,528;45,858;0,612;381055,309375;63;2,62482034830234;0;0;-1797
01.09.2012 00:10:17;238;1352,672265625;0,722;0,358;19,888;32,574;45,842;0,612;380916,340625;63;2,62295907980275;0;0;-1795
01.09.2012 00:10:18;236;1350,86217041016;0,72;0,358;19,982;32,59;45,736;0,612;381067,934375;63;2,62110821653502;0;0;-1795
01.09.2012 00:10:19;236;1346,75228271484;0,718;0,356;20,154;32,608;45,552;0,612;381048,371875;63;2,61927722623057;0;0;-1796
01.09.2012 00:10:20;235;1344,958203125;0,712;0,354;20,452;32,572;45,3;0,608;381168,721875;63;2,61743313735097;0;0;-1795
01.09.2012 00:10:21;235;1344,27938232422;0,698;0,352;20,894;32,446;45;0,604;380740,85;63;2,6160612292224;0;0;-1799
01.09.2012 00:10:22;235;1343,18709716797;0,686;0,348;21,482;32,268;44,612;0,6;380415,890625;63;2,61373658003679;0;0;-1801
01.09.2012 00:10:23;235;1345,79349365234;0,674;0,346;22,062;32,082;44,236;0,596;380081,64375;63,2;2,61185462945948;0;0;-1800
01.09.2012 00:10:24;235;1348,76240234375;0,674;0,344;22,678;31,876;43,832;0,59;380044,084375;63,4;2,61040823772786;0;0;-1799
01.09.2012 00:10:25;235;1352,73190917969;0,668;0,344;23,246;31,724;43,43;0,586;379917,271875;63,6;2,60842667908715;0;0;-1797
01.09.2012 00:10:26;235;1354,07189941406;0,66;0,344;23,662;31,598;43,152;0,584;380166,166666667;63,7777777777778;2,6064004074425;0;0;-1795
01.09.2012 00:10:27;235;1352,35874023438;0,656;0,346;23,822;31,562;43,032;0,584;380592,621875;64;2,60428826397558;0;0;-1797
01.09.2012 00:10:28;235;1350,99268934462;0,658;0,348;23,786;31,568;43,06;0,584;380698,986111111;64;2,60213246114923;0;0;-1797
01.09.2012 00:10:29;235;1348,93947753906;0,646;0,348;23,566;31,604;43,256;0,586;380443,58125;64;2,59997921441732;0;0;-1798
01.09.2012 00:10:30;235;1347,1038547092;0,638;0,348;23,29;31,614;43,528;0,588;380456,600694444;64;2,59780406931861;0;0;-1800
01.09.2012 00:10:31;235;1347,10382758247;0,636;0,348;22,982;31,652;43,798;0,59;380076,611111111;64;2,59617912681164;0;0;-1800
01.09.2012 00:10:32;235;1348,9530843099;0,634;0,348;22,816;31,642;43,974;0,592;379950,204861111;64;2,59349789615277;0;0;-1798
01.09.2012 00:10:33;235;1349,77385796441;0,624;0,346;22,748;31,608;44,084;0,594;379787,878472222;64;2,59190026684237;0;0;-1795
01.09.2012 00:10:34;235;1352,95395236545;0,624;0,346;22,786;31,582;44,07;0,594;379435,197916667;64;2,58978256142638;0;0;-1793
01.09.2012 00:10:35;235;1353,07137044271;0,626;0,346;22,852;31,552;44,028;0,594;379299,284722222;64;2,58767857730173;0;0;-1790
01.09.2012 00:10:36;235;1355,03780110677;0,62;0,346;22,838;31,548;44,048;0,596;379778,704861111;64;2,58558205048741;0;0;-1790
01.09.2012 00:10:37;235;1358,14256456163;0,608;0,344;22,688;31,586;44,17;0,596;380030,413194444;64;2,58350108940951;0;0;-1790
01.09.2012 00:10:38;235;1359,9537109375;0,6;0,344;22,45;31,672;44,328;0,596;380102,55625;64;2,58142164875232;0;0;-1791
01.09.2012 00:10:39;235;1359,51531982422;0,592;0,346;22,184;31,734;44,538;0,6;380402,73125;64;2,57934971121082;0;0;-1791
01.09.2012 00:10:40;235;1360,442578125;0,59;0,344;22,062;31,77;44,628;0,602;380459,865625;64;2,5772746569711;0;0;-1792
01.09.2012 00:10:41;235;1359,55448404948;0,604;0,342;22,22;31,752;44,478;0,6;379808,659722222;64;2,57522689594295;0;0;-1792
01.09.2012 00:10:42;235;1357,71619873047;0,62;0,342;22,766;31,626;44,048;0,596;379674,375;64;2,57315699959672;0;0;-1793
01.09.2012 00:10:43;235;1355,60227050781;0,638;0,342;23,526;31,422;43,482;0,592;379595,046875;64;2,57108883933973;0;0;-1793
01.09.2012 00:10:44;235;1354,12371826172;0,652;0,34;24,322;31,214;42,89;0,584;379492,4375;64;2,56898800614282;0;0;-1794
01.09.2012 00:10:45;235;1353,07205810547;0,658;0,34;24,968;31,002;42,454;0,578;379319,11875;64;2,56685379847931;0;0;-1793
01.09.2012 00:10:46;235;1351,88981933594;0,654;0,34;25,486;30,786;42,164;0,574;379665,35625;64;2,56464636068154;0;0;-1794
01.09.2012 00:10:47;235;1354,41604003906;0,65;0,34;25,764;30,636;42,044;0,572;379615,3375;64;2,56239471366931;0;0;-1794
01.09.2012 00:10:48;235;1356,35563964844;0,64;0,34;25,89;30,5;42,064;0,57;379740;64;2,5600702614219;0;0;-1793
01.09.2012 00:10:49;235;1357,84172363281;0,634;0,34;25,842;30,43;42,186;0,57;379866,446875;64;2,55772820672386;0;0;-1793
01.09.2012 00:10:50;235;1357,52650146484;0,626;0,34;25,73;30,432;42,304;0,572;380097,065625;64;2,55535349083535;0;0;-1790
01.09.2012 00:10:51;235;1357,53399658203;0,618;0,34;25,55;30,506;42,414;0,574;379977,303125;64;2,55298791038044;0;0;-1789
01.09.2012 00:10:52;235;1355,5267578125;0,606;0,336;25,474;30,608;42,402;0,576;380061,44375;64;2,55062675713204;0;0;-1789
01.09.2012 00:10:53;235;1353,69304199219;0,6;0,336;25,708;30,576;42,208;0,576;379971,521875;64;2,54829312991133;0;0;-1788
01.09.2012 00:10:54;235;1353,96290283203;0,601666666666667;0,336666666666667;25,86;30,5466666666667;42,085;0,575;380198,596875;64;2,54594868431798;0;0;-1786
01.09.2012 00:10:55;235;1354,79027099609;0,606;0,336;26,248;30,49;41,754;0,572;380006,690625;64;2,54360050828074;0;0;-1784
01.09.2012 00:10:56;235;1355,01423339844;0,62;0,34;26,304;30,446;41,724;0,57;379625,809375;64;2,54122579394262;0;0;-1783
01.09.2012 00:10:57;235;1355,24644775391;0,638;0,344;26,422;30,374;41,658;0,57;379443,884375;64;2,5388364766068;0;0;-1782
01.09.2012 00:10:58;235;1352,79691162109;0,67;0,342;26,622;30,268;41,534;0,568;379276,315625;64;2,53703489671069;0;0;-1780
01.09.2012 00:10:59;235;1349,37442626953;0,734;0,34;26,82;30,168;41,374;0,564;379101,084375;64;2,53459666441212;0;0;-1778
01.09.2012 00:11:00;235;1347,3046875;0,856;0,336;27,082;30,084;41,082;0,56;379010,078125;64;2,53217540036222;0;0;-1780
01.09.2012 00:11:01;235;1346,62003173828;1,046;0,332;27,55;30,026;40,49;0,554;379079,2125;64;2,52974055717406;0;0;-1779
01.09.2012 00:11:02;235;1344,80360243056;1,326;0,328;27,982;30,084;39,732;0,546;379260,496527778;64;2,52728142913268;0;0;-1779
01.09.2012 00:11:03;235;1346,24705810547;1,682;0,328;28,404;30,224;38,822;0,536;379223,4875;64;2,52478684718543;0;0;-1780
01.09.2012 00:11:04;235;1348,196484375;2,056;0,328;29,026;30,316;37,746;0,526;378677,95625;64;2,52225965730496;0;0;-1780
01.09.2012 00:11:05;235;1348,90979003906;2,37;0,33;29,798;30,316;36,668;0,516;378546,663194444;64;2,51971025063526;0;0;-1780
01.09.2012 00:11:06;235;1349,0123969184;2,604;0,33;30,47;30,258;35,83;0,508;378145,25;64;2,51709525488907;0;0;-1781
01.09.2012 00:11:07;235;1349,79138183594;2,71;0,33;31,066;30,116;35,276;0,502;377815,732638889;64;2,51441580633812;0;0;-1780
01.09.2012 00:11:09;235;1350,00499131944;2,708;0,33;31,592;29,892;34,982;0,5;377703,690972222;64;2,51170037712443;0;0;-1779
01.09.2012 00:11:10;235;1348,06783040365;2,648;0,33;31,998;29,614;34,914;0,5;377850,388888889;64;2,50890588004136;0;0;-1779
01.09.2012 00:11:11;235;1344,72829861111;2,598;0,328;32,358;29,302;34,918;0,498;377951,131944444;64;2,50607675943748;0;0;-1777
01.09.2012 00:11:12;235;1343,87752685547;2,55;0,326;32,732;28,99;34,906;0,496;377715,38125;64;2,50390039832482;0;0;-1773
01.09.2012 00:11:13;235;1345,40642632378;2,532;0,324;33,114;28,682;34,852;0,494;377278,774305556;64;2,50100244891809;0;0;-1771
01.09.2012 00:11:14;235;1346,28557128906;2,51;0,322;33,6;28,384;34,686;0,492;377094,18125;64;2,49806773629503;0;0;-1768
01.09.2012 00:11:15;235;1350,44379340278;2,492;0,32;34,134;28,124;34,436;0,488;376533,517361111;64,1111111111111;2,49508146847632;0;0;-1767
01.09.2012 00:11:16;235;1353,41290283203;2,454;0,32;34,776;27,886;34,074;0,486;376328,175;64,3;2,49202201187321;0;0;-1762
01.09.2012 00:11:17;235;1355,11895751953;2,4;0,322;35,466;27,668;33,658;0,484;376370,875;64,5;2,48897258935245;0;0;-1758
01.09.2012 00:11:18;234;1354,19438476563;2,334;0,324;36,118;27,47;33,272;0,48;376192,940625;64,7;2,4858537149122;0;0;-1755
01.09.2012 00:11:19;234;1354,43109130859;2,264;0,326;36,698;27,27;32,964;0,478;376308,428125;64,9;2,48267832259044;0;0;-1752
01.09.2012 00:11:20;234;1353,0947265625;2,166;0,326;37,246;27,034;32,75;0,478;376338,653125;65;2,4794625597801;0;0;-1751
01.09.2012 00:11:21;233;1352,58870849609;2,05;0,326;37,764;26,758;32,624;0,476;376399,959375;65;2,47618378271673;0;0;-1751
01.09.2012 00:11:22;233;1353,87611083984;1,93;0,324;38,338;26,43;32,504;0,472;376484,825;65;2,47282545058154;0;0;-1750
01.09.2012 00:11:23;233;1353,87609863281;1,804;0,324;38,982;26,104;32,314;0,472;376700,153125;65;2,46941286731071;0;0;-1750
01.09.2012 00:11:24;233;1353,455078125;1,696;0,322;39,5;25,818;32,196;0,468;376505,6375;65;2,46594687306458;0;0;-1749
01.09.2012 00:11:25;233;1352,66824951172;1,602;0,322;39,748;25,63;32,232;0,466;376473,0125;65;2,46245261845165;0;0;-1749
01.09.2012 00:11:26;233;1352,80563964844;1,514;0,322;39,588;25,598;32,51;0,468;376582,29375;65;2,45892218237016;0;0;-1748
01.09.2012 00:11:27;233;1353,99548339844;1,438;0,324;39,116;25,68;32,968;0,476;376984,5375;65;2,45536676172835;0;0;-1747
01.09.2012 00:11:28;233;1354,31665039063;1,374;0,322;38,636;25,778;33,41;0,48;377064,715625;65;2,45180199665629;0;0;-1747
01.09.2012 00:11:29;232;1354,46199951172;1,306;0,322;38,434;25,838;33,616;0,484;377180,975;65;2,44824567158396;0;0;-1751
01.09.2012 00:11:30;232;1356,72991943359;1,254;0,322;38,604;25,818;33,518;0,484;377309,3875;65;2,4446648987087;0;0;-1752
01.09.2012 00:11:31;231;1356,79637451172;1,216;0,322;39,14;25,69;33,152;0,482;377220,790625;65;2,44112151360097;0;0;-1751
01.09.2012 00:11:32;231;1355,75783691406;1,204;0,32;39,876;25,46;32,664;0,476;376855,85625;65;2,43847676104227;0;0;-1751
01.09.2012 00:11:33;230;1354,98928222656;1,232;0,322;40,546;25,2;32,23;0,47;376989,8375;65;2,43401836390059;0;0;-1752
01.09.2012 00:11:34;230;1354,9037109375;1,366;0,322;41,068;24,936;31,842;0,466;376779,665625;65;2,43045470475402;0;0;-1753
01.09.2012 00:11:35;230;1354,128125;1,606;0,32;41,534;24,678;31,398;0,462;376702,878125;65;2,42777448006962;0;0;-1752
01.09.2012 00:11:36;230;1352,96948242188;1,898;0,32;42,074;24,426;30,824;0,456;376630,475;65;2,42314068895521;0;0;-1753
01.09.2012 00:11:37;230;1350,34362792969;2,172;0,318;42,586;24,27;30,204;0,448;376909,196875;65;2,42035534078955;0;0;-1756
01.09.2012 00:11:38;230;1348,30749511719;2,368;0,314;43,094;24,184;29,594;0,442;376775,165625;65;2,41655218135015;0;0;-1756
01.09.2012 00:11:39;230;1348,26130371094;2,426;0,314;43,53;24,176;29,112;0,436;377120,56875;65;2,41268445735163;0;0;-1756
